COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO;FUENTE_COORDENADAS;CONFIA_GEO
420250800010;GIMNASIO DEL SABER;;KR 9 11 C 75 VD LA LOMA DE CALENTURAS;S;420250800010;-73,59235377;9,62427776;ACTIVA;20;CESAR;20250;EL PASO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;PREESCOLAR;3186754346;CELULAR;SECRETARIAS;MEDIO
220383000025;ESCUELA RURAL MIXTA EL CAIRO;;VDA EL CAIRO;N;420383000342;-73,56341;8,661384;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220383000211;ESCUELA RURAL MIXTA PUNTA BRAVA;;VDA PUNTA BRAVA;N;420383000342;-73,57351368;8,638907836;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220383000386;ESCUELA RURAL MIXTA 20 DE FEBRERO;;VDA 20 DE FEBRERO;N;420383000342;-73,72306188;8,497768024;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220383000408;ESCUELA RURAL MIXTA STA ROSA;;VDA STA ROSA;N;420383000342;-73,67338957;8,479448257;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220383000611;ESCUELA RURAL MIXTA CUERO TENDIDO;;VDA CUERO TENDIDO ( LA GLORIA);N;420383000342;-73,557975;8,597587;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220383008379;ESCUELA RURAL MIXTA PLANADAS;;VDA PLANADAS;N;420383000342;-73,596206;8,5692;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220383008395;ESCUELA RURAL MIXTA EL PARAISO;;VDA EL PARAISO;N;420383000342;-73,58635402;8,60090651;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
420383000342;INSTITUCION EDUCATIVA AYACUCHO;;AYACUCHO;S;420383000342;-73,582944;8,599406;ACTIVA;20;CESAR;20383;LA GLORIA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
420570000127;ESCUELA SIMONORWA N. 2;;VDA SIMONORWA;S;420570000127;0;0;ACTIVA;20;CESAR;20570;PUEBLO BELLO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
220621000101;ESCUELA NVA FILO DE MACHETE;;VDA FILO DE MACHETE;N;420621000011;-73,08052085;10,37407643;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5771681;FIJO;SECRETARIAS;MEDIO
220621000136;ESCUELA NVA CARACOLI HUECO;;VDA CARACILI HUECO;N;420621000011;-73,050059;10,347477;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;5771681;FIJO;SECRETARIAS;MEDIO
220621000152;ESCUELA NVA BETANIA;;BETANIA SAN JOSE DE ORIENTE;N;420621000011;-73,05188112;10,34917883;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5771681;FIJO;MINTIC;ALTO
220621000292;ESCUELA NVA CERRO DEL TESORO;;VDA CERRO DEL TESORO;N;420621000011;-72,984443;10,334476;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5771681;FIJO;SECRETARIAS;MEDIO
220621000373;ESCUELA NVA LA QUIEBRA;;CORREG DE SAN JOSE DE ORIENTE;N;420621000011;-73,0500248;10,34751729;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;5771681;FIJO;SECRETARIAS;MEDIO
220621000594;ESCUELA NVA SAN JOSE;;KR 8 # 55-20;N;420621000011;-73,04194602;10,35047376;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;5771681;FIJO;MINTIC;ALTO
220621000748;ESCUELA NVA LA DUDA;;VDA LA DUDA;N;420621000011;-73,05330081;10,35579424;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;5771681;FIJO;SECRETARIAS;MEDIO
220621000993;ESCUELA NVA LA FLORIDA;;VDA FLORIDA;N;420621000011;-72,98588739;10,3451988;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;5771681;FIJO;SECRETARIAS;MEDIO
220621001001;ESCUELA NVA ALTO RIECITO;;VDA ALTO RIECITO;N;420621000011;-73,00053809;10,29335497;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5771681;FIJO;SECRETARIAS;MEDIO
220621001230;ESCUELA NVA LOS DESEOS;;VDA LOS DESEOS;N;420621000011;-73,050072;10,347552;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;5771681;FIJO;SECRETARIAS;MEDIO
220621013211;ESCUELA NVA LA LAGUNA;;VDA LA LAGUNA;N;420621000011;-73,03340557;10,31169091;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5771681;FIJO;SECRETARIAS;MEDIO
220621013335;ESCUELA NVA NVO ORIENTE;;VDA NVO ORIENTE;N;420621000011;-73,05003191;10,34753426;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5771681;FIJO;SECRETARIAS;MEDIO
220621013343;ESCUELA NVA LOS ANDES;;VDA LOS ANDES;N;420621000011;0;0;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5771681;FIJO;SIN COORDENADAS;BAJO
220621013645;ESCUELA NVA BRISAS DEL PERIJA;;SAN JOSE DE ORIENTE KR 8 # 55-20;N;420621000011;-73,0864695;10,38145276;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA SECUNDARIA;5771681;FIJO;SECRETARIAS;MEDIO
420621000011;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE SAN JOSE DE ORIENTE;EESANJOSEDEORIENTEN@EDUCACIONCESAR.GOV.CO;KR 8 5 20 S SCT SAN JOSE DE ORIENTE BETANIA;S;420621000011;-73,05048154;10,34763975;ACTIVA;20;CESAR;20621;LA PAZ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;3186940365;CELULAR;SECRETARIAS;MEDIO
420621000054;ESCUELA NVA PUERTO RICO;;VDA PUERTO RICO SOL CALIENTE;S;420621000054;-73,11757402;10,23723403;ACTIVA;20;CESAR;20621;LA PAZ;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420621013521;ESCUELA NVA CA—O PADILLA ARRIBA;;CA—O PADILLA;S;420621013521;0;0;ACTIVA;20;CESAR;20621;LA PAZ;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;;;SIN COORDENADAS;BAJO
420710012309;COLEGIO DISCOVERY KIDS;;CL 2N # 2 N 16 BARRIO VILLA FANY;S;420710012309;0;0;ACTIVA;20;CESAR;20710;SAN ALBERTO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;NOCTURNA;EDUCACI”N B¡SICA PRIMARIA;6545589;FIJO;SIN COORDENADAS;BAJO
420770000547;LICEO ROGELIO ORLANDO ALVAREZ;;CL 15 # 9-46;S;420770000547;-73,59263025;7,830097788;ACTIVA;20;CESAR;20770;SAN MARTÕN CESAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA SECUNDARIA;5548553;FIJO;SECRETARIAS;MEDIO
423001000061;ESCUELA RURAL MIXTA LA VORAGINE;;CORREG LETICIA -VDA TENERIFE;S;423001000061;-76,08661138;8,633277533;ACTIVA;23;C”RDOBA;23001;MONTERÕA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
423001005888;ESCUELA RURAL MIXTA JUANA JULIA 2;;VDA JUANA JULIA 2;S;423001005888;-76,14568004;8,545707005;ACTIVA;23;C”RDOBA;23001;MONTERÕA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
423001008178;ESCUELA RUR MIX EL OYETO;;VDA EL OYETO;S;423001008178;-76,17380527;8,460189177;ACTIVA;23;C”RDOBA;23001;MONTERÕA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
423001008267;ESCUELA RUR MIX DE INTEG LA POPA;;PARCELAS LA POPA;S;423001008267;-76,19279337;8,521436503;ACTIVA;23;C”RDOBA;23001;MONTERÕA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;7824899;FIJO;SECRETARIAS;MEDIO
423001008275;ESCUELA RURAL MIXTA MI PORVENIR ESCRISTO JESUS;;CORREG DE LOMA VERDE;S;423001008275;-76,13954103;8,531715774;ACTIVA;23;C”RDOBA;23001;MONTERÕA;B;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
423001008313;ESCUELA RURAL MIXTA RUR MIC CRISTO ES MI LUZ;;VDA SAN JOSE;S;423001008313;0;0;ACTIVA;23;C”RDOBA;23001;MONTERÕA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;7824899;FIJO;SIN COORDENADAS;BAJO
423001009450;CENTRO EDUCATIVO KAROLISTA MARIA INMACULADA;;CL 17A#52-1 CORREG LOS GARZONES;S;423001009450;0;0;ACTIVA;23;C”RDOBA;23001;MONTERÕA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;PREESCOLAR;3126717292;CELULAR;SIN COORDENADAS;BAJO
423068000007;ESCUELA NVA LAS GUADUAS;;VDA LAS GUADUAS;S;423068000007;-75,02119927;8,485917356;ACTIVA;23;C”RDOBA;23068;AYAPEL;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
423068001127;CENTRO EDUCATIVO PABLO VI;;CL 21 # 14-25;S;423068001127;-75,33405011;8,0470724;ACTIVA;23;C”RDOBA;23350;LA APARTADA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;3114373539;CELULAR;SECRETARIAS;MEDIO
423162000002;CENTRO EDUCATIVO CENT DOC MIS PEQUE—OS GENIOS;;CORREG MATEO GOMEZ;S;423162000002;0;0;ACTIVA;23;C”RDOBA;23162;CERET…;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
423162001599;COLEGIO EL PARAISO;;CL DEL COMERCIO -CORREG RETIRO DE;S;423162001599;0;0;ACTIVA;23;C”RDOBA;23162;CERET…;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;7744028;FIJO;SIN COORDENADAS;BAJO
423162001955;LICEO DIVINO NI—O;;KR 10 # 3 10 RETIRO DE LOS INDIOS;S;423162001955;-75,814751;8,855236;ACTIVA;23;C”RDOBA;23162;CERET…;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;NOCTURNA;EDUCACI”N B¡SICA PRIMARIA;3107056145;CELULAR;SECRETARIAS;MEDIO
423189001965;ESCUELA LUIS CARLOS GALAN;;VDA SOLEDAD;S;423189001965;0;0;ACTIVA;23;C”RDOBA;23189;CI…NAGA DE ORO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;7810605;FIJO;SIN COORDENADAS;BAJO
423417002888;GIMNASIO MI NI—O JESUS;CENINOJESUSDEPRAGA@GMAIL.COM;CR 26 # 12-40;S;423417002888;-75,81302988;9,23407891;ACTIVA;23;C”RDOBA;23417;LORICA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;;;7736035;FIJO;SECRETARIAS;MEDIO
423417003272;CENTRO EDUCATIVO MIX DE CORDOBA;CEMICOR2021@GMAIL.COM;EL CARITO-LORICA;S;423417003272;-75,80262692;9,059823034;ACTIVA;23;C”RDOBA;23417;LORICA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;7520446;FIJO;SECRETARIAS;MEDIO
423417003647;CENTRO EDUCATIVO TIERRALTA LORICA;CETILTIERRALTA05@GMAIL.COM;CORREG TIERRALTA;S;423417003647;0;0;ACTIVA;23;C”RDOBA;23417;LORICA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;3126258990;CELULAR;SIN COORDENADAS;BAJO
423466002885;LICEO LUZ Y VIDA;ESC775@LATINMAIL.COM;B. PUEBLO NVO -CORREG URE;S;423466002885;0;0;ACTIVA;23;C”RDOBA;23466;MONTELÕBANO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;;;SIN COORDENADAS;BAJO
423466003865;CENTRO EDUCATIVO ALTOSA DEL LIBANO;;CLL PRINCIPAL ALTOSA DEL LIBANO;S;423466003865;0;0;ACTIVA;23;C”RDOBA;23466;MONTELÕBANO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;NOCTURNA;EDUCACI”N MEDIA;7647638;FIJO;SIN COORDENADAS;BAJO
423678004187;COLEGIO MIX MARIA AUXILIADORA;;B GUARUMAL;S;423678004187;0;0;ACTIVA;23;C”RDOBA;23678;SAN CARLOS;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
223686000001;EL SAHURDANO;;VDA EL SAHURDANO;N;423686000921;-75,931674;9,030134;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
223686000337;CA—UELAR;;VDA CA—UELAR;N;423686000921;-75,892615;9,040675;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
223686000361;EL DIVIDIVI;;VDA EL DIVIDI;N;423686000921;-75,942794;9,043387;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
223686000621;BOCA DE LOPEZ MD;;CAS BOCA DE LOPEZ;N;423686000921;-75,84157;9,019486;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
223686000663;EL CHAJAN;;VDA EL CHAJAN;N;423686000921;-75,919822;9,051298;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
223686000809;STA ROSA;;VDA STA ROSA;N;423686000921;-75,954159;9,033881;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
223686000833;TRAMPA NAPAL;;VDA NAPAL;N;423686000921;-75,881169;9,021103;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
423686000921;INSTITUCION EDUCATIVA SIMON BOLIVAR;;CORREG SABANA NVA;S;423686000921;-75,84816;9,032829;ACTIVA;23;C”RDOBA;23686;SAN PELAYO;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;7630576;FIJO;SECRETARIAS;MEDIO
425001000412;INTERNADO CAMP STA ANA;;VDA MALACHI;S;425001000412;0;0;ACTIVA;25;CUNDINAMARCA;25001;AGUA DE DIOS;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8342008;FIJO;SIN COORDENADAS;BAJO
225053000021;ESCUELA RUR EL TRIUNFO;;VDA HATO VIEJO;N;425053000402;0;0;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SIN COORDENADAS;BAJO
225053000071;ESCUELA RUR EL RECUERDO;;VDA SAN MIGUEL;N;425053000402;-74,38702324;4,219942271;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA SECUNDARIA;3112325581;CELULAR;SECRETARIAS;MEDIO
225053000098;ESCUELA RUR EL VERGEL;;VDA HATO VIEJO;N;425053000402;0;0;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SIN COORDENADAS;BAJO
225053000128;ESCUELA RUR LA HONDA;;VDA SAN LUIS SEC LA HONDA;N;425053000402;0;0;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SIN COORDENADAS;BAJO
225053000136;ESCUELA RUR LA LAJITA;;VDA SAN ANTONIO;N;425053000402;-74,40421176;4,256806554;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8686898;FIJO;SECRETARIAS;MEDIO
225053000144;ESCUELA RUR LA MESA;;VDA SAN JOSE;N;425053000402;-74,43679228;4,273109059;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SECRETARIAS;MEDIO
225053000217;ESCUELA RUR EL SAMANO;;VDA SAN ROQUE;N;425053000402;0;0;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SIN COORDENADAS;BAJO
225053000225;ESCUELA RUR SAN LUIS;;VDA SAN LUIS;N;425053000402;-74,41980558;4,221587804;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA SECUNDARIA;3112325581;CELULAR;SECRETARIAS;MEDIO
225053000241;ESCUELA RUR SAN ROQUE;;VDA SAN ROQUE;N;425053000402;0;0;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SIN COORDENADAS;BAJO
225053000268;ESCUELA RUR STA ROSA;;VDA STA ROSA;N;425053000402;-74,428213;4,247347;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SECRETARIAS;MEDIO
225053000276;ESCUELA RUR TISCINCE;;VDA SAN PATRICIO SECT TISCINCE;N;425053000402;-74,455275;4,245829;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8686898;FIJO;SECRETARIAS;MEDIO
225053000284;ESCUELA RUR VERSALLES;;VDA STA ROSA ALTA SECT VERSALLES;N;425053000402;-74,42289623;4,251455964;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA SECUNDARIA;3112325581;CELULAR;SECRETARIAS;MEDIO
225053000349;ESCUELA RUR BERLIN;;VDA SAN LUIS ALTO;N;425053000402;0;0;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SIN COORDENADAS;BAJO
225053000411;ESCUELA RUR EL CUARTEL;;VDA HATO VIEJO BAJO SEC EL CUARTEL;N;425053000402;-74,46615483;4,235370807;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;3112325581;CELULAR;SECRETARIAS;MEDIO
425053000402;INSTITUCION EDUCATIVA KIRPALAMAR SEDE CENTRAL;;KM 2 VIA A SAN BERNARDO FCA EL BRAS;S;425053000402;-74,38154119;4,253787835;ACTIVA;25;CUNDINAMARCA;25053;ARBEL¡EZ;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;3112325581;CELULAR;SECRETARIAS;MEDIO
425099000202;COLEGIO SAN NICOLAS DE TOLENTINO;;VDA CUBIA;S;425099000202;-74,33283925;4,70982888;ACTIVA;25;CUNDINAMARCA;25099;BOJAC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N MEDIA;3208391895;CELULAR;SECRETARIAS;MEDIO
425126000791;JARDIN INFANTIL POPETS KINDERGARTEN;RECTORIA@NUEVAALEJANDRIA.EDU.CO;KM 27 VIA CAJICA;S;425126000791;-74,03021887;4,916881143;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8661736;FIJO;SECRETARIAS;MEDIO
425126047879;COLEGIO SAN ISIDRO LABRADOR;COLSANISIDROLABRADOR@HOTMAIL.COM;VDA CHUNTAME;S;425126047879;-74,03447572;4,926815392;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;3108781920;CELULAR;SECRETARIAS;MEDIO
425126047887;GIMNASIO CAMP LOS CEREZOS;SECRETARIACADEMICA@GIMNASIOLOSCEREZOS.EDU.CO;VDA CANELON FCA LOS CEREZOS;S;425126047887;-74,05572734;4,931141576;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;B;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;;EDUCACI”N MEDIA;8662679;FIJO;SECRETARIAS;MEDIO
425126047895;GIMNASIO VIRTUAL CAMP SAN FRANCISCO JAVIER;RECTOR@GIMNASIOVIRTUAL.EDU.CO;KM 2 VIA CAJICA - TABIO;S;425126047895;-74,03786606;4,926805875;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;;EDUCACI”N MEDIA;8660336;FIJO;SECRETARIAS;MEDIO
425126047909;COLEGIO DWIGHT DAVID EISENHOWER;;KM 28 VIA CAJICA ENTRADA CLUB RINCO;S;425126047909;-74,00905659;4,931469942;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;B;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;;EDUCACI”N MEDIA;8661877;FIJO;SECRETARIAS;MEDIO
425126047933;GIMNASIO CAMP JEAN PIAGET;GIMNASIOPYM@YAHOO.COM;BARRIO SIETE VUELTAS FINCA EL GUACA;S;425126047933;-74,02909576;4,926103934;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8662548;FIJO;SECRETARIAS;MEDIO
425126048007;COLEGIO GIMN LOS LAURELES;;VDA CALAHORRA SECT BUENA SUERTE;S;425126048007;-74,0223607;4,912814644;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;;EDUCACI”N MEDIA;8661848;FAX;SECRETARIAS;MEDIO
425126048046;CENTRO DE ORIENTACION JUVENIL LUIS AMIGO;;KM 2 VIA A TABIO ICBF;S;425126048046;-74,04815049;4,917794856;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;8660281;FIJO;SECRETARIAS;MEDIO
425126048107;COLEGIO GUILLERMO WICHMANN;;VDA CANELON SEC EL CARMEN;S;425126048107;0;0;ACTIVA;25;CUNDINAMARCA;25126;CAJIC¡;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;;;;SIN COORDENADAS;BAJO
